Date,Hour,HOEP,Market Demand,Ontario Demand
1/31/2018,24,14.34,18192,15647
2/1/2018,1,21.68,17515,14914
2/1/2018,2,13.35,17269,14648
2/1/2018,3,13.32,17035,14468
2/1/2018,4,3.96,16773,14313
2/1/2018,5,5.59,17006,14430
2/1/2018,6,0,17646,15050
2/1/2018,7,9.68,18699,16113
2/1/2018,8,20.57,19758,17226
2/1/2018,9,12.98,19744,17390
2/1/2018,10,7.08,19786,17125
2/1/2018,11,6.77,19388,16635
2/1/2018,12,10.53,19042,16249
2/1/2018,13,6.69,19176,16281
2/1/2018,14,3.82,19237,16474
2/1/2018,15,9.49,18964,16546
2/1/2018,16,6.47,19607,17105
2/1/2018,17,18.3,19853,17810
2/1/2018,18,32.63,20945,18666
2/1/2018,19,30.76,21510,19081
2/1/2018,20,32.05,21206,18836
2/1/2018,21,34.52,21099,18829
2/1/2018,22,28.41,20443,18269
2/1/2018,23,17.58,19258,17128
2/1/2018,24,15.87,18564,16083
2/2/2018,1,5.88,18182,15602
2/2/2018,2,9.5,17902,15192
2/2/2018,3,10.94,17684,14995
2/2/2018,4,5.92,17510,14931
2/2/2018,5,1.98,17735,15149
2/2/2018,6,10.87,18347,15889
2/2/2018,7,20.99,19716,17213
2/2/2018,8,39.02,21044,18555
2/2/2018,9,37.99,21293,18879
2/2/2018,10,36.72,20761,18396
2/2/2018,11,35.73,20452,18058
2/2/2018,12,53.73,20308,17890
2/2/2018,13,35.67,19942,17641
2/2/2018,14,24.91,19554,17527
2/2/2018,15,27.15,19658,17543
2/2/2018,16,38.45,19943,17877
2/2/2018,17,38.84,20731,18597
2/2/2018,18,46.36,21688,19700
2/2/2018,19,38.57,21664,19951
2/2/2018,20,36.72,21423,19610
2/2/2018,21,36.13,21128,19139
2/2/2018,22,27.54,20813,18579
2/2/2018,23,21.24,20093,17690
2/2/2018,24,20.65,18931,16653
2/3/2018,1,14.89,18493,15961
2/3/2018,2,12.26,18305,15535
2/3/2018,3,56.52,18215,15341
2/3/2018,4,35.26,17963,15041
2/3/2018,5,8.91,18043,15056
2/3/2018,6,13.35,18243,15288
2/3/2018,7,11.53,18675,15930
2/3/2018,8,21.15,19430,16699
2/3/2018,9,36.44,20039,17391
2/3/2018,10,58.95,20333,17882
2/3/2018,11,13.35,19519,17543
2/3/2018,12,13.43,19463,17118
2/3/2018,13,9.58,19641,17049
2/3/2018,14,14.23,19876,17039
2/3/2018,15,26.83,19956,17233
2/3/2018,16,31.09,20517,17527
2/3/2018,17,23.23,20478,17908
2/3/2018,18,33.67,20671,18679
2/3/2018,19,34.25,20761,18962
2/3/2018,20,11.52,19976,18318
2/3/2018,21,11.47,20053,17844
2/3/2018,22,18.66,19678,17173
2/3/2018,23,18.19,19282,16400
2/3/2018,24,1.47,18211,15469
2/4/2018,1,0.93,18002,14954
2/4/2018,2,2.43,17563,14368
2/4/2018,3,12.73,17213,13965
2/4/2018,4,13.34,16955,13766
2/4/2018,5,13.31,17132,13865
2/4/2018,6,13.33,17083,14049
2/4/2018,7,5.85,17213,14445
2/4/2018,8,6.89,17712,15018
2/4/2018,9,9.18,18068,15457
2/4/2018,10,23.89,18583,16086
2/4/2018,11,36.3,19265,16639
2/4/2018,12,39.76,19712,17020
2/4/2018,13,36.21,19754,17181
2/4/2018,14,34.32,19429,16884
2/4/2018,15,12.76,19382,16670
2/4/2018,16,2.62,19639,16833
2/4/2018,17,4.31,19937,17328
2/4/2018,18,21.74,20746,18273
2/4/2018,19,33.05,21075,18589
2/4/2018,20,29.65,20400,17879
2/4/2018,21,11.52,19504,17382
2/4/2018,22,9.1,19541,16943
2/4/2018,23,9.75,19111,16326
2/4/2018,24,1.99,18581,15735
2/5/2018,1,5.51,17438,15170
2/5/2018,2,1.37,17344,14835
2/5/2018,3,12.14,17260,14747
2/5/2018,4,13.33,17427,14858
2/5/2018,5,1.47,17418,15019
2/5/2018,6,10.83,17996,15665
2/5/2018,7,26.12,19024,17125
2/5/2018,8,37.27,20269,18471
2/5/2018,9,36.32,20258,18617
2/5/2018,10,33.16,20203,18428
2/5/2018,11,32.34,20120,18175
2/5/2018,12,25.83,20022,18007
2/5/2018,13,13.36,19902,17686
2/5/2018,14,10.97,20127,17621
2/5/2018,15,7.18,20017,17408
2/5/2018,16,7.17,20074,17628
2/5/2018,17,18.65,20492,18284
2/5/2018,18,27.3,21363,19562
2/5/2018,19,29.42,22074,20076
2/5/2018,20,29.87,21661,19580
2/5/2018,21,17.48,21025,19204
2/5/2018,22,15.1,20785,18609
2/5/2018,23,23.36,19621,17596
2/5/2018,24,44.49,19011,16669
2/6/2018,1,31.42,18184,15990
2/6/2018,2,26.59,17859,15622
2/6/2018,3,27.05,17290,15177
2/6/2018,4,30.59,17015,15137
2/6/2018,5,26.94,17536,15377
2/6/2018,6,20,18181,15947
2/6/2018,7,30.73,19031,17230
2/6/2018,8,38.62,20290,18523
2/6/2018,9,39.64,20779,18739
2/6/2018,10,38.62,20545,18617
2/6/2018,11,36.2,19849,18220
2/6/2018,12,35.62,19469,17962
2/6/2018,13,35.58,19355,17708
2/6/2018,14,35.69,19612,17566
2/6/2018,15,34.44,19743,17553
2/6/2018,16,24.31,19368,17733
2/6/2018,17,26.9,20385,18396
2/6/2018,18,34.7,20885,19316
2/6/2018,19,39.06,21812,19970
2/6/2018,20,36.73,21371,19594
2/6/2018,21,34.99,21271,19477
2/6/2018,22,35.52,20543,18847
2/6/2018,23,31.22,19385,17739
2/6/2018,24,33.06,18529,16708
2/7/2018,1,30.2,17515,16022
2/7/2018,2,31.57,17402,15539
2/7/2018,3,28,17452,15411
2/7/2018,4,31.84,16953,15280
2/7/2018,5,28.76,17119,15409
2/7/2018,6,30.09,17971,15972
2/7/2018,7,35.29,18852,17451
2/7/2018,8,87.32,20032,18829
2/7/2018,9,54.77,20310,19115
2/7/2018,10,47.14,20522,19291
2/7/2018,11,95.69,20770,19365
2/7/2018,12,41.87,20285,19165
2/7/2018,13,31.38,19785,18913
2/7/2018,14,26.67,19412,18621
2/7/2018,15,26.83,19309,18392
2/7/2018,16,23.54,19771,18511
2/7/2018,17,34.76,20175,18830
2/7/2018,18,46.53,21110,19463
2/7/2018,19,41.7,21565,19922
2/7/2018,20,37.39,20973,19620
2/7/2018,21,36.42,20789,19536
2/7/2018,22,29.88,19943,18792
2/7/2018,23,26.04,18842,17637
2/7/2018,24,14.37,17524,16402
2/8/2018,1,31.93,17224,16003
2/8/2018,2,27.69,17192,15620
2/8/2018,3,36.63,16964,15358
2/8/2018,4,32.62,16836,15431
2/8/2018,5,31.48,16809,15475
2/8/2018,6,28.84,17726,16192
2/8/2018,7,33.85,18842,17563
2/8/2018,8,37.97,19944,18645
2/8/2018,9,37.46,20034,18867
2/8/2018,10,42.7,20642,18966
2/8/2018,11,46.13,20564,18871
2/8/2018,12,36.22,19848,18427
2/8/2018,13,4,19143,17927
2/8/2018,14,3.88,19015,17709
2/8/2018,15,6.5,20075,17850
2/8/2018,16,6.85,20805,18051
2/8/2018,17,1.58,21002,18549
2/8/2018,18,7.69,21616,19237
2/8/2018,19,11.15,21993,19693
2/8/2018,20,1.58,21606,19440
2/8/2018,21,27.94,21696,19194
2/8/2018,22,26.42,20527,18478
2/8/2018,23,14.22,19435,17415
2/8/2018,24,30.69,18877,16663
2/9/2018,1,36.7,17797,15962
2/9/2018,2,22.79,17364,15499
2/9/2018,3,34.27,16912,15190
2/9/2018,4,30.65,17148,15123
2/9/2018,5,26.57,17392,15337
2/9/2018,6,32.98,17921,15960
2/9/2018,7,36.95,19142,17280
2/9/2018,8,37.12,20368,18523
2/9/2018,9,36.53,20181,18605
2/9/2018,10,36.05,20298,18654
2/9/2018,11,35.19,20423,18718
2/9/2018,12,34.17,20259,18610
2/9/2018,13,31.69,20140,18399
2/9/2018,14,32.9,20187,18402
2/9/2018,15,33.3,20229,18355
2/9/2018,16,33.33,20089,18337
2/9/2018,17,33.62,20073,18635
2/9/2018,18,32.92,20818,19202
2/9/2018,19,33.91,21280,19563
2/9/2018,20,33.12,20720,19208
2/9/2018,21,30.7,19983,18860
2/9/2018,22,33.7,19086,18242
2/9/2018,23,28.47,18013,17151
2/9/2018,24,24.78,17175,16092
2/10/2018,1,17.44,16383,15404
2/10/2018,2,14.99,16131,14885
2/10/2018,3,32.77,16579,14732
2/10/2018,4,26.18,16521,14482
2/10/2018,5,33.39,16620,14484
2/10/2018,6,28.88,16696,14743
2/10/2018,7,27.2,16974,15275
2/10/2018,8,14.37,17351,16012
2/10/2018,9,24.64,18234,16657
2/10/2018,10,34,18715,17343
2/10/2018,11,36.05,19124,17727
2/10/2018,12,36.33,18970,17829
2/10/2018,13,35.31,18486,17612
2/10/2018,14,18.03,18424,17334
2/10/2018,15,16.22,18236,17223
2/10/2018,16,19.83,18259,17179
2/10/2018,17,25.11,18326,17517
2/10/2018,18,98.18,18933,18259
2/10/2018,19,51.97,19102,18705
2/10/2018,20,25.21,18617,18096
2/10/2018,21,22.46,18517,17694
2/10/2018,22,23.18,18154,17109
2/10/2018,23,23.31,17187,16286
2/10/2018,24,22.91,16667,15430
2/11/2018,1,21.13,16535,14838
2/11/2018,2,29.44,16958,14459
2/11/2018,3,14.37,16836,14307
2/11/2018,4,9.1,16850,14203
2/11/2018,5,0,16570,14108
2/11/2018,6,0.5,17057,14191
2/11/2018,7,0.89,17354,14568
2/11/2018,8,5.47,17447,14980
2/11/2018,9,6.94,17762,15707
2/11/2018,10,25.69,18937,16555
2/11/2018,11,33.86,18971,17143
2/11/2018,12,33.56,19316,17545
2/11/2018,13,35.26,19298,17774
2/11/2018,14,33.93,19114,17734
2/11/2018,15,32.82,18471,17470
2/11/2018,16,14.37,18637,17492
2/11/2018,17,12.97,18790,17877
2/11/2018,18,24.7,19622,18494
2/11/2018,19,27.17,20142,18798
2/11/2018,20,14.35,19630,18255
2/11/2018,21,23.99,19606,17814
2/11/2018,22,13.59,19179,17158
2/11/2018,23,10.21,18354,16292
2/11/2018,24,12.21,17444,15439
2/12/2018,1,4.29,17310,14825
2/12/2018,2,9.07,17616,14548
2/12/2018,3,13.36,17579,14487
2/12/2018,4,13.35,17499,14466
2/12/2018,5,13.33,17280,14608
2/12/2018,6,3.58,17711,15202
2/12/2018,7,19.79,18992,16583
2/12/2018,8,26.5,19595,17793
2/12/2018,9,27.57,19812,18009
2/12/2018,10,28.57,19666,17904
2/12/2018,11,31.08,19571,17799
2/12/2018,12,33.76,19788,17755
2/12/2018,13,32.09,19330,17626
2/12/2018,14,13.36,18888,17486
2/12/2018,15,13.35,19110,17316
2/12/2018,16,13.34,19554,17444
2/12/2018,17,11.52,19725,17754
2/12/2018,18,18.77,20816,18638
2/12/2018,19,33.9,21438,19449
2/12/2018,20,35.61,21193,19387
2/12/2018,21,34.51,21001,19119
2/12/2018,22,34.3,20431,18637
2/12/2018,23,32.32,18854,17461
2/12/2018,24,25.32,17903,16222
2/13/2018,1,16.99,16971,15586
2/13/2018,2,16.77,16881,15297
2/13/2018,3,13.38,16905,15111
2/13/2018,4,21.49,17375,15120
2/13/2018,5,13.36,17513,15332
2/13/2018,6,24.06,18505,15962
2/13/2018,7,32.09,19355,17209
2/13/2018,8,35.87,20646,18637
2/13/2018,9,33.13,20340,18648
2/13/2018,10,14.39,20175,18281
2/13/2018,11,32.88,19734,18117
2/13/2018,12,33,19481,17983
2/13/2018,13,86.22,20049,17930
2/13/2018,14,34.15,19537,17874
2/13/2018,15,32.37,19509,17887
2/13/2018,16,27.91,19332,18121
2/13/2018,17,22.25,19656,18553
2/13/2018,18,31.8,20484,19152
2/13/2018,19,29.74,20884,19558
2/13/2018,20,27.27,20826,19431
2/13/2018,21,28.18,20587,18984
2/13/2018,22,33.85,20014,18213
2/13/2018,23,27.94,18853,17112
2/13/2018,24,23.75,18125,16077
2/14/2018,1,7.97,17522,15113
2/14/2018,2,5.62,17516,14669
2/14/2018,3,0,17006,14252
2/14/2018,4,0,16969,14208
2/14/2018,5,0,17104,14294
2/14/2018,6,3.1,17750,14958
2/14/2018,7,10.02,18107,16183
2/14/2018,8,12.52,18677,17358
2/14/2018,9,13.37,18974,17465
2/14/2018,10,13.35,19245,17127
2/14/2018,11,8.74,18943,16663
2/14/2018,12,8.79,18829,16298
2/14/2018,13,17.45,18785,15925
2/14/2018,14,16.21,18479,15554
2/14/2018,15,10.28,18349,15459
2/14/2018,16,14.53,18236,15445
2/14/2018,17,22.68,18530,16106
2/14/2018,18,28.05,19454,17127
2/14/2018,19,29.36,19834,17777
2/14/2018,20,25.71,19815,17813
2/14/2018,21,23.1,19712,17721
2/14/2018,22,26.28,18929,17074
2/14/2018,23,21.43,17830,15958
2/14/2018,24,1.03,17177,14809
2/15/2018,1,4.91,17002,14264
2/15/2018,2,3.67,16939,13941
2/15/2018,3,3.08,16822,13708
2/15/2018,4,3.99,16639,13557
2/15/2018,5,3.35,16720,13572
2/15/2018,6,0,17113,14138
2/15/2018,7,5.23,18073,15419
2/15/2018,8,11.54,19257,16694
2/15/2018,9,13.34,19509,16923
2/15/2018,10,13.33,19638,16857
2/15/2018,11,13.33,19361,16686
2/15/2018,12,13.34,19402,16677
2/15/2018,13,20.82,19220,16670
2/15/2018,14,13.34,19228,16545
2/15/2018,15,11.84,19088,16540
2/15/2018,16,8.74,18920,16781
2/15/2018,17,25.28,19218,17132
2/15/2018,18,26.68,19680,17655
2/15/2018,19,35.56,19747,18222
2/15/2018,20,30.19,19306,17990
2/15/2018,21,27.07,19082,17574
2/15/2018,22,13.91,18527,16888
2/15/2018,23,20.62,17800,15885
2/15/2018,24,12.77,16879,14830
2/16/2018,1,19.07,16689,14065
2/16/2018,2,16.76,16638,13772
2/16/2018,3,26.66,16611,13642
2/16/2018,4,13.35,16446,13629
2/16/2018,5,8.49,16197,13723
2/16/2018,6,13.3,16890,14324
2/16/2018,7,6.63,17164,15466
2/16/2018,8,13.36,18131,16777
2/16/2018,9,13.36,18736,17094
2/16/2018,10,15.2,19429,17194
2/16/2018,11,19.93,19659,17121
2/16/2018,12,10.09,19649,16732
2/16/2018,13,1.63,19311,16186
2/16/2018,14,1.49,19041,15980
2/16/2018,15,3.59,19004,15860
2/16/2018,16,0,18705,15850
2/16/2018,17,7.04,18614,16361
2/16/2018,18,31.13,19921,17511
2/16/2018,19,38.34,21217,18444
2/16/2018,20,37.03,20801,18564
2/16/2018,21,34.56,20098,18059
2/16/2018,22,23.15,18977,17551
2/16/2018,23,16.4,18246,16602
2/16/2018,24,5.75,17547,15586
2/17/2018,1,13.32,17375,14845
2/17/2018,2,13.35,17223,14444
2/17/2018,3,13.34,17004,14118
2/17/2018,4,13.35,17009,14057
2/17/2018,5,13.36,17049,14065
2/17/2018,6,13.33,17099,14186
2/17/2018,7,12.73,17040,14753
2/17/2018,8,6.05,17539,15143
2/17/2018,9,10.93,17968,15626
2/17/2018,10,14.37,18360,16028
2/17/2018,11,39.8,18494,16178
2/17/2018,12,14.36,18834,16240
2/17/2018,13,11.89,18775,16108
2/17/2018,14,15.45,18794,16158
2/17/2018,15,19.52,18656,16215
2/17/2018,16,15.42,18435,16369
2/17/2018,17,14.92,18248,16645
2/17/2018,18,22.21,19008,17365
2/17/2018,19,31.56,19291,17880
2/17/2018,20,37.55,18956,17338
2/17/2018,21,37.23,18798,16875
2/17/2018,22,19,18501,16293
2/17/2018,23,24.22,17622,15593
2/17/2018,24,51.05,16886,14771
2/18/2018,1,10.19,16746,14294
2/18/2018,2,5.63,16360,13800
2/18/2018,3,7.79,16255,13499
2/18/2018,4,6.94,16100,13327
2/18/2018,5,11.45,16042,13349
2/18/2018,6,14.31,15971,13484
2/18/2018,7,3.93,16706,14082
2/18/2018,8,4.52,16460,14384
2/18/2018,9,14.34,16479,14795
2/18/2018,10,14.34,16455,14865
2/18/2018,11,6.03,16441,14784
2/18/2018,12,9.11,16488,14696
2/18/2018,13,14.34,16449,14532
2/18/2018,14,8.1,16543,14306
2/18/2018,15,0.49,16712,14253
2/18/2018,16,3.9,16655,14344
2/18/2018,17,6.28,17295,15167
2/18/2018,18,20.78,18498,16350
2/18/2018,19,17.48,19489,17070
2/18/2018,20,8.8,19140,16750
2/18/2018,21,4.21,18596,16261
2/18/2018,22,1.47,17943,15617
2/18/2018,23,1.3,17139,14898
2/18/2018,24,0,16397,14163
2/19/2018,1,0,15980,13647
2/19/2018,2,0,15893,13237
2/19/2018,3,0,15699,13047
2/19/2018,4,0,15724,12957
2/19/2018,5,0,15782,13039
2/19/2018,6,0,16279,13557
2/19/2018,7,0,16415,13988
2/19/2018,8,0,16701,14180
2/19/2018,9,0,17002,14416
2/19/2018,10,0,17284,14603
2/19/2018,11,3.42,17572,14851
2/19/2018,12,10.76,18247,15456
2/19/2018,13,17.91,18628,15860
2/19/2018,14,13.9,18733,15973
2/19/2018,15,14.35,18734,16104
2/19/2018,16,14.38,18898,16167
2/19/2018,17,13.94,19321,16571
2/19/2018,18,6.88,19606,17164
2/19/2018,19,6.33,19656,17235
2/19/2018,20,5.86,19665,17060
2/19/2018,21,8.82,19339,16559
2/19/2018,22,21.68,18605,16020
2/19/2018,23,10.21,17785,15200
2/19/2018,24,2.94,16909,14347
2/20/2018,1,0,16482,13721
2/20/2018,2,0,16236,13377
2/20/2018,3,0,15985,13135
2/20/2018,4,0,15759,12855
2/20/2018,5,0,16344,13406
2/20/2018,6,0,16505,13790
2/20/2018,7,6.48,17563,15107
2/20/2018,8,17.48,19188,16548
2/20/2018,9,14.35,19247,16738
2/20/2018,10,28.71,19258,16812
2/20/2018,11,17.35,19165,16865
2/20/2018,12,14.36,18966,16893
2/20/2018,13,14.35,18566,16743
2/20/2018,14,15.41,18478,16669
2/20/2018,15,13.21,18402,16493
2/20/2018,16,6.01,18526,16532
2/20/2018,17,17.94,18761,16996
2/20/2018,18,16.05,19198,17311
2/20/2018,19,6.75,19380,17493
2/20/2018,20,9.44,19163,17339
2/20/2018,21,14.33,18792,16974
2/20/2018,22,14.49,18290,16221
2/20/2018,23,5.87,17168,15222
2/20/2018,24,6.79,16039,14400
2/21/2018,1,10.19,15949,13846
2/21/2018,2,1.92,15159,13220
2/21/2018,3,0,15023,13020
2/21/2018,4,0,15172,12988
2/21/2018,5,0,15413,12993
2/21/2018,6,0,15499,13416
2/21/2018,7,1.01,16601,14519
2/21/2018,8,10.77,18117,16160
2/21/2018,9,26.21,18793,16776
2/21/2018,10,21.24,18707,16790
2/21/2018,11,15.47,18766,16793
2/21/2018,12,22.98,18602,16825
2/21/2018,13,28.34,18752,16800
2/21/2018,14,28.28,18771,16718
2/21/2018,15,22.09,18707,16842
2/21/2018,16,15.14,18524,16771
2/21/2018,17,24.55,19231,17380
2/21/2018,18,31.62,20321,18218
2/21/2018,19,38.05,20815,18657
2/21/2018,20,68.35,20503,18569
2/21/2018,21,39.03,19884,18229
2/21/2018,22,38.2,19275,17543
2/21/2018,23,30.01,18013,16528
2/21/2018,24,24.99,17421,15520
2/22/2018,1,13.32,16796,14875
2/22/2018,2,12.12,16393,14339
2/22/2018,3,12.12,16019,14088
2/22/2018,4,6.08,16131,14070
2/22/2018,5,6.44,16020,14085
2/22/2018,6,3.5,16906,14834
2/22/2018,7,20.46,18051,16138
2/22/2018,8,23,19181,17452
2/22/2018,9,38.8,19354,17605
2/22/2018,10,54.12,19417,17639
2/22/2018,11,79.77,19449,17710
2/22/2018,12,24.6,19275,17577
2/22/2018,13,13.34,18547,17308
2/22/2018,14,11.52,18196,17005
2/22/2018,15,7.28,17948,16674
2/22/2018,16,8.92,18016,16490
2/22/2018,17,13.02,18800,16858
2/22/2018,18,22.35,19597,17807
2/22/2018,19,37.8,20330,18446
2/22/2018,20,36.82,20643,18626
2/22/2018,21,31.15,20274,18373
2/22/2018,22,17.04,19721,17666
2/22/2018,23,3.23,18048,16443
2/22/2018,24,0,17340,15426
2/23/2018,1,0,17163,14727
2/23/2018,2,0,16625,14222
2/23/2018,3,0,16549,13993
2/23/2018,4,0,16296,13877
2/23/2018,5,0,16420,14017
2/23/2018,6,0.49,16882,14486
2/23/2018,7,10.12,17766,15847
2/23/2018,8,13.49,19144,17168
2/23/2018,9,7.08,19531,17587
2/23/2018,10,13.35,19742,17746
2/23/2018,11,15.4,19945,17811
2/23/2018,12,21.2,19947,17808
2/23/2018,13,32.54,19898,17890
2/23/2018,14,26.95,19793,17711
2/23/2018,15,6.04,19357,17425
2/23/2018,16,0,19250,17279
2/23/2018,17,6.02,19428,17470
2/23/2018,18,4.93,19681,17703
2/23/2018,19,11.2,19771,18028
2/23/2018,20,9.71,19602,17662
2/23/2018,21,7.16,19183,17210
2/23/2018,22,9.09,18631,16591
2/23/2018,23,11.81,17813,15749
2/23/2018,24,10.32,16810,14809
2/24/2018,1,6.05,16035,13936
2/24/2018,2,5.39,15984,13471
2/24/2018,3,8.54,15961,13289
2/24/2018,4,12.72,15604,13128
2/24/2018,5,12.73,15356,13297
2/24/2018,6,12.72,15536,13475
2/24/2018,7,12.25,16086,14129
2/24/2018,8,108.82,16758,14838
2/24/2018,9,40.76,17246,15317
2/24/2018,10,11.11,17092,15656
2/24/2018,11,13.35,16745,15691
2/24/2018,12,40.5,16706,15637
2/24/2018,13,56.06,17246,15577
2/24/2018,14,62.51,17147,15348
2/24/2018,15,13.33,16724,15139
2/24/2018,16,12.19,16601,15044
2/24/2018,17,13.87,16616,15339
2/24/2018,18,23.52,17521,16058
2/24/2018,19,27.61,18820,16901
2/24/2018,20,8.06,18427,16550
2/24/2018,21,6.6,17928,15972
2/24/2018,22,1.37,17391,15515
2/24/2018,23,0,16795,14795
2/24/2018,24,0,15912,13909
2/25/2018,1,0,15507,13517
2/25/2018,2,0,15601,12901
2/25/2018,3,0,15393,12716
2/25/2018,4,0,15406,12752
2/25/2018,5,0,15477,12818
2/25/2018,6,0,15685,13037
2/25/2018,7,0,15909,13400
2/25/2018,8,-0.01,15840,13871
2/25/2018,9,0,16568,14495
2/25/2018,10,0,17012,14954
2/25/2018,11,0,17025,14967
2/25/2018,12,0,16689,14672
2/25/2018,13,0,16365,14498
2/25/2018,14,-0.03,16236,14184
2/25/2018,15,-1.83,15987,13945
2/25/2018,16,-0.31,15869,13940
2/25/2018,17,0,16622,14634
2/25/2018,18,0,17883,15840
2/25/2018,19,6,18774,16734
2/25/2018,20,5.47,18858,16814
2/25/2018,21,4.47,18286,16287
2/25/2018,22,0,17761,15694
2/25/2018,23,0,16798,14733
2/25/2018,24,0,15932,13974
2/26/2018,1,0,15336,13377
2/26/2018,2,0,15448,13043
2/26/2018,3,0,15275,12891
2/26/2018,4,0,15154,12902
2/26/2018,5,0,15376,13121
2/26/2018,6,0,16275,13849
2/26/2018,7,5.43,17207,15291
2/26/2018,8,6.15,18207,16566
2/26/2018,9,1.97,18136,16416
2/26/2018,10,0,17703,15880
2/26/2018,11,33.32,17415,15703
2/26/2018,12,37.07,17624,15738
2/26/2018,13,0,17253,15228
2/26/2018,14,0,16981,15105
2/26/2018,15,0,16773,15004
2/26/2018,16,-2.77,16859,15114
2/26/2018,17,3.35,17666,15835
2/26/2018,18,22.07,18570,16857
2/26/2018,19,30.73,19533,17660
2/26/2018,20,30.31,19530,17792
2/26/2018,21,26.58,19072,17386
2/26/2018,22,12.06,18443,16810
2/26/2018,23,7.44,17460,15749
2/26/2018,24,5.74,16700,14763
2/27/2018,1,5.5,16172,14054
2/27/2018,2,1.5,16055,13675
2/27/2018,3,0,15814,13375
2/27/2018,4,0,15902,13404
2/27/2018,5,0.98,16026,13489
2/27/2018,6,0.99,16276,14206
2/27/2018,7,5.91,17862,15625
2/27/2018,8,6.08,18617,16531
2/27/2018,9,0.49,18044,16002
2/27/2018,10,2.38,17491,15435
2/27/2018,11,2.49,17127,15035
2/27/2018,12,0,16609,14631
2/27/2018,13,0,16232,14335
2/27/2018,14,-0.01,15829,14186
2/27/2018,15,0,16142,14178
2/27/2018,16,0,16305,14440
2/27/2018,17,0,17002,15182
2/27/2018,18,3.43,18277,16227
2/27/2018,19,7.48,19016,16911
2/27/2018,20,12.2,19257,17084
2/27/2018,21,6.03,18939,16818
2/27/2018,22,6.41,18467,16138
2/27/2018,23,1.39,17428,15156
2/27/2018,24,0,16424,14089
2/28/2018,1,0,16170,13488
2/28/2018,2,0,15831,13011
2/28/2018,3,0,15704,12737
2/28/2018,4,0,16150,12782
2/28/2018,5,0,15914,13039
2/28/2018,6,0,16363,13731
2/28/2018,7,2.41,17191,14901
2/28/2018,8,0,17886,15894
2/28/2018,9,0,18097,15871
2/28/2018,10,0,17611,15571
2/28/2018,11,1.93,17353,15244
2/28/2018,12,1.42,17339,15031
2/28/2018,13,0,16870,14694
2/28/2018,14,2.82,16911,14563
2/28/2018,15,6.03,17334,14792
2/28/2018,16,6.06,17640,15144
2/28/2018,17,1.44,18156,15727
2/28/2018,18,9.45,18641,16394
2/28/2018,19,37.12,19152,16991
2/28/2018,20,19.98,19371,17266
2/28/2018,21,17.61,18609,16996
2/28/2018,22,28.1,18322,16417
2/28/2018,23,9.08,17256,15337
2/28/2018,24,12.12,16816,14377
3/1/2018,1,14.36,16429,13731
3/1/2018,2,10.9,16595,13445
3/1/2018,3,8.82,16419,13288
3/1/2018,4,5.52,15806,13039
3/1/2018,5,5.96,15916,13221
3/1/2018,6,-1.51,16179,13880
3/1/2018,7,3.13,17237,14885
3/1/2018,8,6.08,18298,16052
3/1/2018,9,9.2,18408,15954
3/1/2018,10,5.56,18174,15569
3/1/2018,11,1.45,17670,15335
3/1/2018,12,4.88,17699,15376
3/1/2018,13,6.1,17892,15463
3/1/2018,14,6.1,18016,15482
3/1/2018,15,2.22,17903,15535
3/1/2018,16,6.7,18278,15935
3/1/2018,17,8.12,18911,16710
3/1/2018,18,6.06,19602,17281
3/1/2018,19,6.01,19961,17820
3/1/2018,20,1.7,19302,17436
3/1/2018,21,3.89,19204,17171
3/1/2018,22,6.89,18967,16593
3/1/2018,23,0.94,18088,15662
3/1/2018,24,0,17081,14586
3/2/2018,1,0,16858,14041
3/2/2018,2,0,16580,13722
3/2/2018,3,0,16532,13557
3/2/2018,4,0,16468,13427
3/2/2018,5,0,16451,13643
3/2/2018,6,0,16911,14276
3/2/2018,7,2.01,17828,15301
3/2/2018,8,7.04,18718,16606
3/2/2018,9,8.29,19221,16845
3/2/2018,10,5.79,18808,16725
3/2/2018,11,0,18453,16370
3/2/2018,12,0,18344,16051
3/2/2018,13,0,17891,15727
3/2/2018,14,0,17633,15512
3/2/2018,15,0,17583,15524
3/2/2018,16,0,17561,15690
3/2/2018,17,1.9,17972,16103
3/2/2018,18,4.16,18856,16755
3/2/2018,19,11.81,19778,17628
3/2/2018,20,25.33,20170,17920
3/2/2018,21,23.4,19679,17513
3/2/2018,22,11.57,19214,16944
3/2/2018,23,7.17,18220,15956
3/2/2018,24,1.56,17488,14927
3/3/2018,1,1.5,16885,14154
3/3/2018,2,0,16412,13803
3/3/2018,3,0,16373,13594
3/3/2018,4,0,16421,13505
3/3/2018,5,0.4,16386,13535
3/3/2018,6,5.33,16645,13691
3/3/2018,7,6.14,16818,14334
3/3/2018,8,11.03,17729,15012
3/3/2018,9,13.08,17745,15113
3/3/2018,10,5.53,17852,15103
3/3/2018,11,5.99,17506,14891
3/3/2018,12,4.69,17418,14669
3/3/2018,13,1.44,17072,14428
3/3/2018,14,0,16879,14263
3/3/2018,15,0,16650,14041
3/3/2018,16,0,16692,14113
3/3/2018,17,1.92,17344,14706
3/3/2018,18,5.47,18136,15552
3/3/2018,19,13.67,19046,16626
3/3/2018,20,12.96,19066,16575
3/3/2018,21,5.85,18855,16332
3/3/2018,22,6.65,18260,15853
3/3/2018,23,8.17,17679,15260
3/3/2018,24,6.76,16993,14413
3/4/2018,1,6.72,16675,13733
